stop_id,stop_name,stop_lat,stop_lon
de:08126:10167:0:2,Harsberg Unterhöfen,49.164889,9.535419
de:08126:10168:0:Bus,Harsberg Renzen,49.149244,9.555443
de:08126:10169:0:Bus,Harsberg Renzen Sägewerk,49.148351,9.557823
de:08126:10170:0:1,Oberohrn Akazienstraße,49.177722,9.529580
de:08126:10170:0:2,Oberohrn Akazienstraße,49.177722,9.529580
de:08126:10171:0:1,Oberohrn Mitte,49.178861,9.530164
de:08126:10171:0:2,Oberohrn Mitte,49.178861,9.530164
de:08126:10173:0:1,Untersteinbach Ortsrand,49.146418,9.564004
de:08126:10174:0:1,Untersteinbach Bühl,49.137832,9.571055
de:08126:10174:0:2,Untersteinbach Bühl,49.137832,9.571055
de:08126:10175:0:1,Untersteinbach Holdergasse,49.143779,9.567273
de:08126:10175:0:2,Untersteinbach Holdergasse,49.143779,9.567273
de:08126:10176:0:1,Untersteinbach Schule,49.141863,9.569384
de:08126:10176:0:2,Untersteinbach Schule,49.141863,9.569384
de:08126:10177:0:1,Untersteinbach Schuppach,49.115194,9.601724
de:08126:10178:0:1,Untersteinbach Kohlhof,49.119780,9.584719
de:08126:10178:0:2,Untersteinbach Kohlhof,49.119780,9.584719
de:08126:10179:0:1,Untersteinbach Ohnholz,49.122443,9.580694
de:08126:10179:0:2,Untersteinbach Ohnholz,49.122443,9.580694
de:08126:10180:0:1,Windischenbach Ort,49.179777,9.484386
de:08126:10180:0:2,Windischenbach Ort,49.179777,9.484386
de:08126:10181:0:1,Pfedelbach Stöckig,49.169946,9.471082
de:08126:10182:0:1,Windischenbach Bachstraße,49.180863,9.486524
de:08126:10182:0:2,Windischenbach Bachstraße,49.180863,9.486524
de:08126:10183:0:1,Untersteinbach Floßholz Abzw.,49.125835,9.577667
de:08126:10183:0:2,Untersteinbach Floßholz Abzw.,49.125835,9.577667
de:08126:10184:0:1,Windischenbach Häldenstraße,49.179689,9.489300
de:08126:10184:0:2,Windischenbach Häldenstraße,49.179689,9.489300
de:08126:10185:0:1,Pfedelbach Floßholz L 1049,49.128416,9.570310
de:08126:10186:0:1,Windischenbach Schlaghälde,49.180887,9.484278
de:08126:10186:0:2,Windischenbach Schlaghälde,49.180887,9.484278
de:08126:10191:0:1,Unterheimbach Friedhof,49.137943,9.467471
de:08126:10191:0:2,Unterheimbach Friedhof,49.137943,9.467471
de:08126:10192:0:1,Unterheimbach Post,49.140582,9.464470
de:08126:10192:0:2,Unterheimbach Post,49.140582,9.464470
de:08126:10193:0:1,Unterheimbach Siedlung,49.137197,9.470390
de:08126:10193:0:2,Unterheimbach Siedlung,49.137197,9.470390
de:08126:10194:0:1,Unterheimbach Vogelsang,49.135692,9.468333
de:08126:10194:0:2,Unterheimbach Vogelsang,49.135692,9.468333
de:08126:10195:0:1,Unterheimbach Schule,49.137250,9.464219
de:08126:10196:0:1,Pfedelbach Realschule,49.180194,9.502999
de:08126:10196:0:2,Pfedelbach Realschule,49.180194,9.502999
de:08126:10201:0:1,Zweiflingen Heiligenhaus Abzw.,49.284139,9.690917
de:08126:10202:0:1,Sindringen Schießhof Abzweig,49.265724,9.492641
de:08126:10203:0:1,Öhringen Huberinusplatz,49.211447,9.485527
de:08126:10204:0:1,Öhringen Lindenallee,49.212973,9.485275
de:08126:10205:0:1,Öhringen Huflattichweg,49.213835,9.487808
de:08126:10206:0:1,Öhringen Am Römerwall,49.200278,9.514111
de:08126:10206:0:2,Öhringen Am Römerwall,49.200278,9.514111
de:08126:10207:0:nOehr,Baumerlenbach Bolzplatz,49.235408,9.441383
de:08126:10207:0:vOehr,Baumerlenbach Bolzplatz,49.235613,9.441527
de:08126:10208:0:1,Öhringen Wollreffen Ost,49.206470,9.514111
de:08126:10209:0:1,Öhringen Otto-Röhm-Str,49.203724,9.509916
de:08126:10210:0:1,Verrenberg Grundschule,49.187668,9.468028
de:08126:10212:0:1,Baumerlenbach Lindich,49.225418,9.451975
de:08126:10212:0:2,Baumerlenbach Lindich,49.225641,9.452029
de:08126:10213:0:nOehr,Baumerlenbach Mitte,49.237860,9.439138
de:08126:10213:0:vOehr,Baumerlenbach Mitte,49.237672,9.438572
de:08126:10216:0:1,Verrenberg Golberg,49.186447,9.469887
de:08126:10217:0:1,Verrenberg Ort,49.188778,9.464219
de:08126:10218:0:1,Verrenberg Reiterhof Benner,49.186946,9.473058
de:08126:10219:0:nOehr,Öhringen Austraße,49.205555,9.491581
de:08126:10219:0:vOehr,Öhringen Austraße,49.205555,9.491581
de:08126:10220:1:2,Öhringen Hauptbahnhof,49.203002,9.503035
de:08126:10220:1:3,Öhringen Hauptbahnhof,49.202961,9.502945
de:08126:10220:1:4,Öhringen Hauptbahnhof,49.202855,9.502990
de:08126:10220:1:5,Öhringen Hauptbahnhof,49.202908,9.502702
de:08126:10220:1:6,Öhringen Hauptbahnhof,49.202855,9.502676
de:08126:10220:1:7,Öhringen Hauptbahnhof,49.202785,9.502999
de:08126:10220:1:nFina,Öhringen Hauptbahnhof,49.203055,9.503098
de:08126:10222:0:1,Öhringen Im Brenntenstock/EKZ,49.203859,9.488671
de:08126:10222:0:2,Öhringen Im Brenntenstock/EKZ,49.203859,9.488671
de:08126:10223:0:1,Öhringen Rettungswache,49.206582,9.496747
de:08126:10223:0:2,Öhringen Rettungswache,49.206582,9.496747
de:08126:10225:0:1,Öhringen Chr.-Schöck-Str.,49.207914,9.512180
de:08126:10226:0:nMAHL,Öhringen TÜV,49.195529,9.491114
de:08126:10227:0:1,Öhringen EKZ,49.204581,9.489551
de:08126:10227:0:2,Öhringen EKZ,49.204581,9.489551
de:08126:10228:0:1,Öhringen MAHLE,49.196386,9.494501
de:08126:10228:0:2,Öhringen MAHLE,49.196386,9.494501
de:08126:10229:0:1,Öhringen Friedhof,49.194778,9.499999
de:08126:10229:0:2,Öhringen Friedhof,49.194778,9.499999
de:08126:10230:0:1,Öhringen Geschw Scholl Straße,49.204058,9.511281
de:08126:10230:0:2,Öhringen Geschw Scholl Straße,49.204058,9.511281
de:08126:10231:0:1,Öhringen Hallenbad,49.198388,9.511416
de:08126:10231:0:2,Öhringen Hallenbad,49.198418,9.511425
de:08126:10231:0:3,Öhringen Hallenbad,49.198388,9.511416
de:08126:10231:0:4,Öhringen Hallenbad,49.198376,9.511973
de:08126:10232:0:1,Öhringen Heilbronner Straße,49.201611,9.497079
de:08126:10232:0:2,Öhringen Heilbronner Straße,49.201611,9.497079
de:08126:10233:0:1,Öhringen Hofgarten,49.198664,9.505415
de:08126:10233:0:2,Öhringen Hofgarten,49.198664,9.505415
de:08126:10234:0:1,Öhringen Kastellstraße,49.204058,9.498642
de:08126:10234:0:2,Öhringen Kastellstraße,49.204058,9.498642
de:08126:10235:0:1,Öhringen Meisterhausstraße,49.206805,9.502613
de:08126:10236:0:1,Öhringen Merzbacher Str.,49.205279,9.510554
de:08126:10236:0:2,Öhringen Merzbacher Str.,49.205279,9.510554
de:08126:10237:0:1,Öhringen Münzstraße,49.194220,9.508254
de:08126:10238:0:1,Öhringen Nußknacker,49.196692,9.506889
de:08126:10239:0:1,Öhringen Panoramastraße,49.195054,9.510805
de:08126:10240:0:1,Öhringen Penny Markt Nord,49.205807,9.512305
de:08126:10241:0:1,Öhringen Penny Markt Süd,49.192306,9.507059
de:08126:10242:0:1,Öhringen Pfedelbacher Straße,49.197056,9.500331
de:08126:10242:0:2,Öhringen Pfedelbacher Straße,49.197056,9.500331
de:08126:10243:0:1,Öhringen Platanenallee,49.191250,9.506197
de:08126:10244:0:1,Öhringen Rose,49.201082,9.508946
de:08126:10244:0:2,Öhringen Rose,49.201082,9.508946
de:08126:10245:0:1,Öhringen Roter Platz,49.208583,9.517615
de:08126:10246:0:1,Öhringen Schwalbenstraße,49.193668,9.511775
de:08126:10246:0:2,Öhringen Schwalbenstraße,49.193668,9.511775
de:08126:10247:0:1,Öhringen Siedlungsweg,49.192665,9.500663
de:08126:10248:0:nHbf,Öhringen Kultura,49.200308,9.496944
de:08126:10248:0:nSued,Öhringen Kultura,49.200308,9.496944
de:08126:10249:0:1,Öhringen Starenweg,49.194414,9.514192
de:08126:10250:0:1,Öhringen Wollreffen West,49.206406,9.513904
de:08126:10250:0:nOst,Öhringen Verrenberger Weg,49.194250,9.484943
de:08126:10251:0:1,Öhringen Hohenlohestraße,49.203835,9.504364
de:08126:10251:0:2,Öhringen Hohenlohestraße,49.203835,9.504364
de:08126:10252:0:1,Cappel Eckartsweiler Straße,49.200196,9.528754
de:08126:10252:0:2,Cappel Eckartsweiler Straße,49.200196,9.528754
de:08126:10253:0:1,Cappel Landesstraße,49.197919,9.530191
de:08126:10253:0:2,Cappel Landesstraße,49.197919,9.530191
de:08126:10254:0:1,Cappel Schule,49.201775,9.530029
de:08126:10256:0:1,Cappel Tannhof,49.191109,9.528583
de:08126:10256:0:2,Cappel Tannhof,49.191109,9.528583
de:08126:10257:0:1,Ohrnberg Kraftwerk,49.255359,9.444303
de:08126:10257:0:2,Ohrnberg Kraftwerk,49.255359,9.444303
de:08126:10258:0:1,Ohrnberg Post,49.249970,9.456170
de:08126:10259:0:1,Ohrnberg Siedlung,49.252697,9.455227
de:08126:10259:0:2,Ohrnberg Siedlung,49.252697,9.455227
de:08126:10260:0:1,Möglingen Mitte,49.246252,9.433469
de:08126:10260:0:2,Möglingen Mitte,49.246252,9.433469
de:08126:10261:0:1,Möglingen Mühle,49.243971,9.432140
de:08126:10261:0:2,Möglingen Mühle,49.243971,9.432140
de:08126:10262:0:1,Büttelbronn (Öhr),49.216693,9.492614
de:08126:10263:0:1,Öhringen Ginsterweg,49.212527,9.489219
de:08126:10264:0:1,Öhringen Salbeiweg,49.210860,9.490306
de:08126:10265:0:1,Öhringen Großenhainer Ring,49.209194,9.490476
de:08126:10265:0:2,Öhringen Großenhainer Ring,49.209194,9.490476
de:08126:10266:0:1,Büttelbronn Möhrig,49.210027,9.483083
de:08126:10266:0:2,Büttelbronn Möhrig,49.210027,9.483083
de:08126:10267:0:1,Sch'bronn U'ohrn Hohe Steige,49.211864,9.476579
de:08126:10267:0:2,Sch'bronn U'ohrn Hohe Steige,49.211864,9.476579
de:08126:10268:0:1,Sch'bronn U'ohrn Landesstr.,49.210749,9.475609
de:08126:10268:0:2,Sch'bronn U'ohrn Landesstr.,49.210749,9.475609
de:08126:10269:0:nOehr,Schwöllbronn,49.209029,9.454804
de:08126:10269:0:vOehr,Schwöllbronn,49.209029,9.454804
de:08126:10270:0:1,Büttelbronn Obermaßholderbach,49.228498,9.513833
de:08126:10271:0:1,Büttelbronn Untermaßholderbach,49.216194,9.513365
de:08126:10272:0:1,Zweiflingen Platzfeld,49.234669,9.532913
de:08126:10273:0:1,Öhringen Platzhof,49.227137,9.535886
de:08126:10273:0:2,Öhringen Platzhof,49.227137,9.535886
de:08126:10274:0:1,Michelbach Mitte,49.177498,9.556278
de:08126:10274:0:2,Michelbach Mitte,49.177498,9.556278
de:08126:10275:0:1,Michelbach Siedlung,49.179055,9.548885
de:08126:10275:0:2,Michelbach Siedlung,49.179055,9.548885
de:08126:10276:0:1,Eckartsweiler Weinsbach,49.214000,9.542803
de:08126:10276:0:2,Eckartsweiler Weinsbach,49.214000,9.542803
de:08126:10277:0:1,Öhringen-Weidenhof,49.213055,9.529221
de:08126:10278:0:1,Eckartsweiler,49.205138,9.538779
de:08126:10278:0:2,Eckartsweiler,49.205138,9.538779
de:08126:10279:0:1,Eckartsw. U'söllbach Landesstr,49.194250,9.545085
de:08126:10279:0:2,Eckartsw. U'söllbach Landesstr,49.194250,9.545085
de:08126:10280:0:1,Eckartsw. Untersöllbach Ort,49.192753,9.545804
de:08126:10282:0:1,Öhringen-Weidenhof Abzweig,49.213583,9.525780
de:08126:10284:0:1,Ohrnberg Kindergarten,49.251999,9.456610
de:08126:10285:0:1,Michelbach Schule,49.177193,9.559781
de:08126:10291:0:1,Zweiflingen Kirche,49.254473,9.514165
de:08126:10292:0:1,Zweiflingen Schule,49.255019,9.519285
de:08126:10293:0:1,Zweifl. Friedrichsruhe Schönau,49.241918,9.527496
de:08126:10295:0:1,Zweiflingen Pfahlbach,49.252028,9.497914
de:08126:10296:0:1,Zweiflingen Eichach,49.269528,9.473444
de:08126:10297:0:1,Westernbach Oberweiler,49.233308,9.496531
de:08126:10298:0:1,Westernbach Unterweiler,49.227723,9.499720
de:08126:10301:0:1,Forchtenberg Brücke,49.289910,9.562189
de:08126:10302:0:1,Forchtenberg Kupferbrücke,49.286529,9.562611
de:08126:10302:0:2,Forchtenberg Kupferbrücke,49.286529,9.562611
de:08126:10303:0:1,Forchtenberg Neuwülfingen,49.292974,9.558587
de:08126:10303:0:2,Forchtenberg Neuwülfingen,49.292992,9.558596
de:08126:10304:0:1,Ernsbach Mitte,49.290724,9.513698
de:08126:10304:0:2,Ernsbach Mitte,49.290724,9.513698
de:08126:10305:0:1,Ernsbach Schule,49.290414,9.510302
de:08126:10305:0:2,Ernsbach Schule,49.290414,9.510302
de:08126:10306:0:1,Ernsbach Waldbergsiedlung,49.290443,9.517471
de:08126:10306:0:2,Ernsbach Waldbergsiedlung,49.290443,9.517471
de:08126:10307:0:1,Sindringen Am Kaibach,49.278859,9.480227
de:08126:10307:0:2,Sindringen Am Kaibach,49.278859,9.480227
de:08126:10308:0:1,Sindringen Post,49.279919,9.477496
de:08126:10308:0:2,Sindringen Post,49.279919,9.477496
de:08126:10309:0:1,Muthof Abzweig,49.319859,9.548310
de:08126:10309:0:2,Muthof Abzweig,49.319671,9.549082
de:08126:10310:0:1,Muthof Schleierhof,49.314530,9.568971
de:08126:10311:0:1,Muthof Tiroler Seen,49.316333,9.558335
de:08126:10311:0:2,Muthof Tiroler Seen,49.314811,9.560536
de:08126:10312:0:1,Muthof Ort,49.305001,9.546190
de:08126:10313:0:1,Wohlmuthausen Orbachshof Abzw.,49.258138,9.577748
de:08126:10313:0:2,Wohlmuthausen Orbachshof Abzw.,49.258138,9.577748
de:08126:10315:0:1,Wohlmuthausen Müller & M,49.260565,9.577478
de:08126:10315:0:2,Wohlmuthausen Müller & M,49.260811,9.577487
de:08126:10317:0:1,Metzdorf-Zweiflingen Metzdorf,49.245062,9.560770
de:08126:10317:0:2,Metzdorf-Zweiflingen Metzdorf,49.245103,9.560662
de:08126:10318:0:1,Metzdorf Abzw Hohensall,49.247085,9.563051
de:08126:10318:0:2,Metzdorf Abzw Hohensall,49.247085,9.563051
de:08126:10319:0:1,Forchtenberg Büschelhof,49.298891,9.575861
de:08126:10320:0:1,Forchtenberg Rauhbuschhof,49.277165,9.555496
de:08126:10320:0:2,Forchtenberg Rauhbuschhof,49.277165,9.555496
de:08126:10321:0:1,Wohlmuthausen Schwarzenweiler,49.270442,9.566833
de:08126:10321:0:2,Wohlmuthausen Schwarzenweiler,49.270442,9.566833
de:08126:10322:0:1,W'hausen Schwarzenweiler Karle,49.272418,9.565387
de:08126:10322:0:2,W'hausen Schwarzenweiler Karle,49.272418,9.565387
de:08126:10323:0:1,Sindringen Mühle,49.280974,9.476364
de:08126:10323:0:2,Sindringen Mühle,49.280974,9.476364
de:08126:10324:0:1,Sindringen Aussiedler,49.299096,9.481772
de:08126:10325:0:1,Ernsbach Aussiedler,49.298100,9.502738
de:08126:10327:0:1,Forchtenberg Waldfeld,49.280581,9.551750
de:08126:10401:0:1,Winzenhofen,49.356442,9.573831
de:08126:10401:0:2,Winzenhofen,49.356442,9.573831
de:08126:10402:0:1,Westernhausen Bahnhof,49.343691,9.558955
de:08126:10403:0:1,Westernhausen Brücke,49.345136,9.555443
de:08126:10403:0:2,Westernhausen Brücke,49.344990,9.555739
de:08126:10404:0:1,Westernhausen Ochsen,49.342415,9.562198
de:08126:10404:0:2,Westernhausen Ochsen,49.342772,9.561336
de:08126:10405:0:1,Bieringen (Schöntal) Bahnhof,49.341987,9.524100
de:08126:10405:0:2,Bieringen (Schöntal) Bahnhof,49.342087,9.524091
de:08126:10406:0:1,Bieringen Grundschule,49.343041,9.531511
de:08126:10406:0:2,Bieringen Grundschule,49.342684,9.532509
de:08126:10407:0:1,Bieringen Max-Eyth-Schule,49.341221,9.519941
de:08126:10408:0:1,Bieringen Sonne,49.344428,9.528484
de:08126:10408:0:2,Bieringen Sonne,49.344381,9.528529
de:08126:10409:0:1,Bieringen Ziegelhütte,49.350754,9.528951
de:08126:10409:0:2,Bieringen Ziegelhütte,49.350561,9.528978
de:08126:10410:0:1,Schöntal Kloster,49.330023,9.505676
de:08126:10410:0:2,Schöntal Kloster,49.330005,9.505703
de:08126:10411:0:1,Berlichingen Brücke,49.329396,9.483919
de:08126:10411:0:2,Berlichingen Brücke,49.329818,9.484260
de:08126:10412:0:1,Berlichingen Mitte,49.327195,9.486668
de:08126:10412:0:2,Berlichingen Mitte,49.326850,9.487269
de:08126:10413:0:1,Schöntal Rossach Mitte,49.351275,9.484107
de:08126:10413:0:2,Schöntal Rossach Mitte,49.351275,9.484107
de:08126:10414:0:1,Schöntal Rossach Schloß,49.346055,9.484440
de:08126:10414:0:2,Schöntal Rossach Schloß,49.346055,9.484449
de:08126:10416:0:1,Oberkessach Rathaus,49.365867,9.488976
de:08126:10416:0:2,Oberkessach Rathaus,49.365850,9.489066
de:08126:10418:0:1,Aschhausen Alter Weg,49.371641,9.540081
de:08126:10418:0:2,Aschhausen Alter Weg,49.371208,9.541231
de:08126:10419:0:1,Aschhausen Brücke,49.370945,9.543414
de:08126:10419:0:2,Aschhausen Brücke,49.370898,9.543342
de:08126:10420:0:1,Schöntal Eichelshof,49.306664,9.526220
de:08126:10421:0:1,Schöntal Halsberg Abzweig,49.330333,9.529607
de:08126:10421:0:2,Schöntal Halsberg Abzweig,49.330351,9.529598
de:08126:10422:0:1,Schöntal Neuhof,49.315414,9.515746
de:08126:10425,Westernhausen Hohe Straße,49.329771,9.579832
de:08126:10427:0:1,Schöntal Hopfengarten Abzweig,49.390777,9.472303
de:08126:10427:0:2,Schöntal Hopfengarten Abzweig,49.391180,9.472339
de:08126:10429:0:1,Berlichingen Ziegelhütte,49.319308,9.502226
de:08126:10429:0:2,Berlichingen Ziegelhütte,49.319572,9.501696
de:08126:10431:0:1,Bieringen Rauhalde,49.341414,9.534476
de:08126:10431:0:2,Bieringen Rauhalde,49.341437,9.534512
de:08126:10433:0:1,Oberkessach Unterkessacher Str,49.365979,9.486308
de:08126:10433:0:2,Oberkessach Unterkessacher Str,49.366043,9.486721
de:08126:10434:0:1,Schöntal Weltersberg,49.357086,9.531080
de:08126:10435:0:1,Oberkessach Angelweg,49.367622,9.482841
de:08126:10435:0:2,Oberkessach Angelweg,49.367652,9.483056
de:08126:10501:0:1,Dörzbach Bahnhof,49.384520,9.701760
de:08126:10501:0:2,Dörzbach Bahnhof,49.384198,9.701634
de:08126:10502:0:1,Dörzbach Brücke,49.382140,9.705973
de:08126:10502:0:2,Dörzbach Brücke,49.382140,9.705973
de:08126:10503:0:1,Dörzbach Glaswiesenstr.,49.381163,9.712639
de:08126:10503:0:2,Dörzbach Glaswiesenstr.,49.379987,9.714067
de:08126:10504:0:1,Dörzbach Kindergarten,49.384192,9.703108
de:08126:10505:0:1,Dörzbach Rathaus,49.383473,9.707698
de:08126:10505:0:2,Dörzbach Rathaus,49.383473,9.707698
de:08126:10506:0:1,O'ginsbach Wendischenhof L515,49.343029,9.707195
de:08126:10506:0:2,O'ginsbach Wendischenhof L515,49.343029,9.707195
de:08126:10507:0:1,Oberginsbach Wendischenhof Ort,49.344498,9.710609
de:08126:10508:0:1,Dörzbach Laibach,49.399558,9.691636
de:08126:10509:0:1,Meßbach,49.371723,9.695364
de:08126:10510:0:1,Meßbach Am Tannenwald,49.371723,9.695364
de:08126:10510:0:2,Meßbach Am Tannenwald,49.371723,9.695364
de:08126:10521:0:1,Gommersdorf Schmiede,49.368359,9.612279
de:08126:10521:0:2,Gommersdorf Schmiede,49.368359,9.612279
de:08126:10522:0:1,Gommersdorf Schule,49.370109,9.614893
de:08126:10522:0:2,Gommersdorf Schule,49.370109,9.614893
de:08126:10523:0:1,Krautheim Bahnhof,49.383876,9.634476
de:08126:10523:0:2,Krautheim Bahnhof,49.383929,9.634674
de:08126:10523:0:6,Krautheim Bahnhof,49.383894,9.634827
de:08126:10523:0:7,Krautheim Bahnhof,49.383836,9.634557
de:08126:10524:0:1,Krautheim Brücke,49.380280,9.636587
de:08126:10525:0:1,Krautheim Mälzerei,49.391081,9.633219
de:08126:10525:0:2,Krautheim Mälzerei,49.390730,9.633246
de:08126:10526:0:1,Altkrautheim,49.378326,9.638968
de:08126:10526:0:2,Altkrautheim,49.378151,9.639139
de:08126:10527:0:1,Oberginsbach Aussiedl Schmieg,49.351808,9.697637
de:08126:10527:0:2,Oberginsbach Aussiedl Schmieg,49.351808,9.697637
de:08126:10528:0:1,Oberginsbach Landesstraße,49.363083,9.679976
de:08126:10528:0:2,Oberginsbach Landesstraße,49.363083,9.679976
de:08126:10529:0:1,Unterginsbach,49.369389,9.659890
de:08126:10529:0:2,Unterginsbach,49.369389,9.659890
de:08126:10530:0:1,Neunstetten,49.409776,9.612135
de:08126:10530:0:2,Neunstetten,49.410010,9.611911
de:08126:10531,Oberndorf (bei Krautheim),49.407876,9.591528
de:08126:10532,Oberndorf (Krauth.) Aussiedler,49.404936,9.585294
de:08126:10533:0:1,Klepsau,49.387806,9.673113
de:08126:10533:0:2,Klepsau,49.387806,9.673113
de:08126:10535:0:1,Klepsau Laibacher Straße,49.388777,9.675026
de:08126:10561:0:1,Krautheim Jagststraße,49.380724,9.631251
de:08126:10562:0:1,Krautheim Eduard-Knoll-Str.,49.391443,9.630497
de:08126:10563:0:1,Krautheim Alte-Burg-Str.,49.392835,9.631719
de:08126:10564:0:1,Krautheim Aussiedler Weeth,49.396033,9.633237
de:08126:10565:0:1,Krautheim Stadtweinberge,49.392694,9.637108
de:08126:10566:0:1,Krautheim Ev. Gemeindehaus,49.390028,9.637638
de:08126:10567:0:1,Krautheim Kindergarten,49.390578,9.635258
de:08126:10568:0:1,Krautheim Römerstraße,49.390414,9.632141
de:08126:10601:0:1,Ailringen,49.372554,9.751392
de:08126:10601:0:2,Ailringen,49.372513,9.751536
de:08126:10603:0:1,Mulfingen Post,49.340472,9.799443
de:08126:10603:0:2,Mulfingen Post,49.340331,9.798823
de:08126:10604,Mulfingen Schule,49.203019,9.482203
de:08126:10605:0:1,Mulfingen Siedlung,49.338581,9.801698
de:08126:10605:0:2,Mulfingen Siedlung,49.338441,9.801823
de:08126:10606:0:1,Mulfingen EBM alt,49.348197,9.791502
de:08126:10606:0:2,Mulfingen EBM alt,49.348232,9.791547
de:08126:10607:0:1,Mulfingen EBM neu,49.349777,9.792975
de:08126:10607:0:2,Mulfingen EBM neu,49.349771,9.792706
de:08126:10609:0:1,Buchenbach Berndshofen Mitte,49.307303,9.802210
de:08126:10609:0:2,Buchenbach Berndshofen Mitte,49.307572,9.801743
de:08126:10610:0:1,Buchenbach Mitte,49.302834,9.805776
de:08126:10610:0:2,Buchenbach Mitte,49.302517,9.805444
de:08126:10611:0:1,Buchenbach Siedlung,49.304192,9.808004
de:08126:10611:0:2,Buchenbach Siedlung,49.303917,9.807276
de:08126:10612:0:1,Eberbach (Mulfingen),49.299553,9.828225
de:08126:10612:0:2,Eberbach (Mulfingen),49.299788,9.828450
de:08126:10613:0:1,Mulfingen Heimhausen,49.314975,9.804662
de:08126:10613:0:2,Mulfingen Heimhausen,49.314998,9.804743
de:08126:10614:0:1,Heimhausen Auss. Metzger,49.326639,9.811696
de:08126:10614:0:2,Heimhausen Auss. Metzger,49.326621,9.811597
de:08126:10616:0:1,Hollenbach Rathaus,49.374583,9.805246
de:08126:10617:0:1,Hollenbach Vorstadt,49.376747,9.808417
de:08126:10618:0:1,Hollenbacher Seen,49.384169,9.825746
de:08126:10618:0:2,Hollenbacher Seen,49.384409,9.826024
de:08126:10619:0:1,Hollenbach Löhleinsberg,49.366148,9.799326
de:08126:10620:0:1,Simprechtshausen Im Sommerrain,49.328776,9.837388
de:08126:10620:0:2,Simprechtshausen Im Sommerrain,49.328799,9.837594
de:08126:10621:0:1,Simprechtshausen Kirche,49.327054,9.837226
de:08126:10621:0:2,Simprechtshausen Kirche,49.327388,9.837603
de:08126:10622:0:1,Zaisenhausen Staigerbach,49.374946,9.840388
de:08126:10622:0:2,Zaisenhausen Staigerbach,49.375092,9.840882
de:08126:10623:0:1,Zaisenhausen (Württ),49.362585,9.836696
de:08126:10623:0:2,Zaisenhausen (Württ),49.362152,9.836678
de:08126:10624:0:1,Jagstberg Hasenklinge,49.328056,9.783992
de:08126:10624:0:2,Jagstberg Hasenklinge,49.328003,9.783624
de:08126:10625:0:1,Jagstberg Railhöfe,49.315525,9.768415
de:08126:10625:0:2,Jagstberg Railhöfe,49.315525,9.768415
de:08126:10626:0:1,Jagstberg Seidelklingen,49.336275,9.748940
de:08126:10626:0:2,Jagstberg Seidelklingen,49.336029,9.748922
de:08126:10627:0:1,Jagstberg,49.334109,9.793586
de:08126:10627:0:2,Jagstberg,49.334642,9.794134
de:08126:10628:0:1,Jagstberg Hohenrot,49.333125,9.767876
de:08126:10629:0:1,Jagstberg Hohenrot Abzweig,49.329712,9.773580
de:08126:10629:0:2,Jagstberg Hohenrot Abzweig,49.329619,9.773949
de:08126:10630:0:1,Albertshof,49.389443,9.785555
de:08126:10631:0:1,Hollenbach Atzenweiler,49.395612,9.786750
de:08126:10632:0:1,Hollenbach Seelach Abzweig,49.373501,9.784890
de:08126:10632:0:2,Hollenbach Seelach Abzweig,49.373618,9.784603
de:08126:10633:0:1,Mulfingen Ochsental Ort,49.347553,9.835016
de:08126:10633:0:2,Mulfingen Ochsental Ort,49.347518,9.835160
de:08126:10635:0:1,Mulfingen Kindergarten,49.340676,9.801716
de:08126:10635:0:2,Mulfingen Kindergarten,49.340753,9.801545
de:08126:10636:0:1,Mulfingen Wiesenweg,49.342614,9.805084
de:08126:10637:0:1,Jagstberg Kindergarten,49.337118,9.790792
de:08126:10638:0:1,Jagstberg Hohenrot Mitte,49.334249,9.768586
de:08126:10638:0:2,Jagstberg Hohenrot Mitte,49.334085,9.767930
de:08126:10701,Künzelsau Schippberg,49.271497,9.689444
de:08126:10701:0:1,Künzelsau Schippberg,49.271497,9.689444
de:08126:10702:0:1,Künzelsau Bahnhof,49.278882,9.684575
de:08126:10702:0:10,Künzelsau Bahnhof,49.278431,9.684935
de:08126:10702:0:2,Künzelsau Bahnhof,49.278794,9.684584
de:08126:10702:0:3,Künzelsau Bahnhof,49.278706,9.684836
de:08126:10702:0:4,Künzelsau Bahnhof,49.278700,9.684611
de:08126:10702:0:5,Künzelsau Bahnhof,49.278700,9.684926
de:08126:10702:0:6,Künzelsau Bahnhof,49.278636,9.684845
de:08126:10702:0:7,Künzelsau Bahnhof,49.279111,9.684216
de:08126:10702:0:8,Künzelsau Bahnhof,49.278583,9.684575
de:08126:10702:0:9,Künzelsau Bahnhof,49.278466,9.684881
de:08126:10703:0:1,Künzelsau Bären,49.279843,9.690280
de:08126:10703:0:2,Künzelsau Bären,49.279761,9.690091
de:08126:10704:0:1,Künzelsau Hochschule,49.275500,9.711696
de:08126:10706:0:1,Künzelsau Hofratsmühle,49.274973,9.712028
de:08126:10707:0:1,Künzelsau Kappensteige,49.288029,9.673337
de:08126:10707:0:2,Künzelsau Kappensteige,49.288059,9.681180
de:08126:10707:0:3,Künzelsau Kappensteige,49.287168,9.682132
de:08126:10708:0:1,Künzelsau Komburgstraße,49.277692,9.689085
de:08126:10708:0:2,Künzelsau Komburgstraße,49.277698,9.689256
de:08126:10709:0:1,Künzelsau Kreiskrankenhaus,49.276919,9.689777
de:08126:10709:0:2,Künzelsau Kreiskrankenhaus,49.276919,9.689777
